instance_id,offensiveness,cleaned_text,cleaned_domain
6302,1,"first #chinaliedandpeopledied, then they started to crack down on african community in #guangzhou with a lame as reason that they do not trust the figures from africa for #covidー19, people with no travel history to africa in the last 12 months. you guys are just inhuman :woman_facepalming:.",covid-19
743,0,"look at this imbecile calling blm protestors ""terrorist. these are people fighting for basic human rights. activism does not equate to terrorism. help philippines by signing the petition below! #junkterrorbillnow",blm
4542,0,damn powerful.,blm
2099,1,#voteagainsttrump burn that sh*t! :fire::fire::fire::fire::fire:,elections2020
2952,1,this is fucking gross,blm
7795,0,cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater cheater we see you,elections2020
3570,1,only thugs here are the cops that made george floyd a memory,blm
9575,1,ahh ya. now we need some fucking apes to escape into the mist.,covid-19
3525,1,"so you are telling me that this guy needed 7 cops to strap him into that gurney for a broken leg, but the several cops that were around george floyd when he was being murdered could not give his cpr or try to save his life by stepping in?? fuck 12",blm
2590,0,fbi and dhs accuse chinese hackers of targeting you.s. covid-19 research,covid-19
8927,0,would it surprise anyone if scump had one of his bull barr/lewandowski death squads try to disrupt george floyd's peaceful funeral ceremony later today?,blm
4054,1,i did not watch the last 30 mins of the debate. the racial injustice portion was really all i needed to hear. and no do not have my vote because he acknowledged racism is wrong. just cuz his comment not the dumbest do not mean the niggas was talking about actual change,elections2020
7851,0,you all are so blinded the true enemy is our justice system and our government system. but yeah let us divide and focus on hating each other and giving the white man what he wants truly. to divide and conquer. #blacklivesmatter #blacklivesmatter,blm
5940,0,. continues to show just how wrong and horrible at his role he is. will win re - election when all legitimate ballots are counted and the jewish people came out for him at a historic level.,elections2020
4931,0,for those of you in charge of taking down the statues you are all cowards following that sheepishly pack..,blm
6166,0,no peace no justice #blacklivesmatter :raised_fist_dark_skin_tone::raised_fist_medium-dark_skin_tone::raised_fist_medium_skin_tone:,blm
3786,1,"becky, why did you like my tweet i was making fun of you - mike ""magic mike"" scarn",elections2020
6588,0,you are a coward. you could not take people talking bad about you voting for so you folded like a cheap suit. damn:unamused_face: #boycottinghollywood #corruptjoebiden #elections2020 #liberalismisamentaldisorder #pedogate2020 #celebbs,elections2020
6674,0,"if you do not care about the caged children at the border, it is safe to assume, and especially now from the covid rhetoric, that you do not care about children at all.",covid-19
6768,0,trump's downfall!! :red_heart::clown_face: #trumpvsbidenfight #elections2020 #electionnight #uselection2020,elections2020
121,0,"#proudboys are american patriots that support the constitution and believe in family values. the #fakenewsmedia always calls the right racist, but they are the true racists. #standbackstandby slayed last night! #kag",elections2020
7846,0,:pig: smoking a pork butt today :maple_leaf: putting out the fall decor :american_football: football is on this weekend :maple_leaf: the leaves are changing :deer: muzzleloader season is soon :check_mark_button: fall is here. :hundred_points: covid cannot take it away. :hundred_points: the politicians cannot take it away. drink it in folks. beauty is all around.,covid-19
2281,0,"sd has set new records in the number of people hospitalized, new cases, and overall active cases. with a 36% spike in covid hospitalizations in the last week, has the highest per-capita rate of hospitalizations in the us. you suck at social distancing.",covid-19
4166,0,this earpiece too plus a wire on his sleeves! #cheatingjoebiden anyone want to take a stab at telling me what this is.....saw it last night but apparently james woods saw it also....,elections2020
6299,0,"give it up, honey. you cannot even get george floyd’s name right. people who are driving into crowds of peaceful protesters with mace and loaded weapons is looking for trouble. the fact that your child was with you just makes it worse. your pathetic explanations make it worse.",blm
9766,0,"getting fired from my job because every time i go to the bathroom i sing ""free bird"" while washing my hands",covid-19
5308,0,british police is afraid of joggers lmao,blm
9163,0,this has become more than scary. just over 2 hours ago #weatherchannel reported that a 2nd person had died in washington state from the #coronavirus now i get this alert that the true number is 6. also that there are more deaths in other us states!#notfake,covid-19
8827,0,when i see anonymous stan,blm
1735,0,donald trump is the reason for all of the covid deaths not governor como!! trump is such a liar liar!!,covid-19
9963,0,rt to remind those who still will not wear masks to please reconsider. have a safe weekend!,covid-19
8829,0,"what is it about fascists trucks, guns & flags? #maga #terrorists #trump",elections2020
2445,1,"hey kamala, quick question. as a senator running point for china through the biden crime family did you have to suck them off for that position too? -asking for america",elections2020
7000,0,"exactly. i have been saying the same. he is stirring this pot of the horrid and unjust death of george floyd to distract, distract, distract, from his failure. he is protecting his evil ass again. #onehundredthousand",blm
2671,1,"""yeah trump is sooooooooooooo racist!""",blm
9335,1,"hey: you are not a fucking lesbian. do not you dare try to speak for lesbians. there have always been trans lesbians, just as there have always been trans women. we are good over here. take your bigotry someplace else.",blm
4866,1,chicken shit,blm
2092,0,read this story from my colleagues & about recent upticks in coronavirus around the state,covid-19
9099,0,"may not have said he will call to replace or add justices to the scotus but, he did say vote for senators. the senate decides on who becomes a judge and who to remove or whether to add more to the high court.",elections2020
7774,0,"science is not a thing to believe in. science is not a religion, you medieval luddite! it is not a faith to be bandied about and worn on your sleeve to gain social credit with your peers, nor a cudgel to attack apostates and heretics with like a cudgel! god you people...",elections2020
9097,0,"they will never believe it, like trump said he can shoot someone in the middle of fifth avenue and not lose one vote how prophetic! sad",elections2020
4850,0,i am playing dragon quest 11 and even though you all got to work on your audio mixing i am about to fuck wit ya :folded_hands_medium-dark_skin_tone::folded_hands_medium-dark_skin_tone:,blm
8576,0,you see that. i see that. america sees that. trump wins.,elections2020
7764,0,the minneapolis police chief had an obligation to reject negotiations with the minneapolis police union.,blm
