instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
8828,"<user> <user> <user> Unintelligent caveman. Proof? No you don’t have any because it’s not true. However Trump just told white supremacists to; ""Stand by"". Proving Trump is the president of white supremacists, and no one else. If you support Trump, you’re a disgrace. Disgusting.",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,774,"unintelligent caveman. proof? no you do not have any because it is not true. however trump just told white supremacists to; ""stand by"". proving trump is the president of white supremacists, and no one else. if you support trump, you are a disgrace. disgusting.",elections2020,3,"elections2020 unintelligent caveman. proof? no you do not have any because it is not true. however trump just told white supremacists to; ""stand by"". proving trump is the president of white supremacists, and no one else. if you support trump, you are a disgrace. disgusting.",1,0,1.3081839084625244
8862,<user> Just like a true Democrat thinking this entirely COVID disease is funny! It’s not and the Chinese must pay for poisoning the World with this Virus costing hundreds of thousands of lives across the Globe. <user> does the same claiming he can get rid of it overnight! He can’t.,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,64,just like a true democrat thinking this entirely covid disease is funny! it is not and the chinese must pay for poisoning the world with this virus costing hundreds of thousands of lives across the globe. does the same claiming he can get rid of it overnight! he cannot.,elections2020,3,elections2020 just like a true democrat thinking this entirely covid disease is funny! it is not and the chinese must pay for poisoning the world with this virus costing hundreds of thousands of lives across the globe. does the same claiming he can get rid of it overnight! he cannot.,0,1,1.0441462993621826
8862,<user> Just like a true Democrat thinking this entirely COVID disease is funny! It’s not and the Chinese must pay for poisoning the World with this Virus costing hundreds of thousands of lives across the Globe. <user> does the same claiming he can get rid of it overnight! He can’t.,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,60,just like a true democrat thinking this entirely covid disease is funny! it is not and the chinese must pay for poisoning the world with this virus costing hundreds of thousands of lives across the globe. does the same claiming he can get rid of it overnight! he cannot.,elections2020,3,elections2020 just like a true democrat thinking this entirely covid disease is funny! it is not and the chinese must pay for poisoning the world with this virus costing hundreds of thousands of lives across the globe. does the same claiming he can get rid of it overnight! he cannot.,0,1,1.0441462993621826
8876,"And <user> was the most corrupt Vice President in US history, as well! #LoganAct #Obamagate <user>",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,64,"and was the most corrupt vice president in us history, as well! #loganact #obamagate",elections2020,3,"elections2020 and was the most corrupt vice president in us history, as well! #loganact #obamagate",0,1,1.795983076095581
8883,<user> 47 years of nothing....sold out America...you can’t do anything.... you are a puppet of China......virus -virus-virus.......this old timer👇👇👇👇tells it like it is....👊💯👇👇👇👇👇👇,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,42,47 years of nothing....sold out america...you cannot do anything.... you are a puppet of china......virus -virus-virus.......this old timer:backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:tells it like it is....:oncoming_fist::hundred_points::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:,elections2020,3,elections2020 47 years of nothing....sold out america...you cannot do anything.... you are a puppet of china......virus -virus-virus.......this old timer:backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:tells it like it is....:oncoming_fist::hundred_points::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:,0,1,0.8258039355278015
8883,<user> 47 years of nothing....sold out America...you can’t do anything.... you are a puppet of China......virus -virus-virus.......this old timer👇👇👇👇tells it like it is....👊💯👇👇👇👇👇👇,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,713,47 years of nothing....sold out america...you cannot do anything.... you are a puppet of china......virus -virus-virus.......this old timer:backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:tells it like it is....:oncoming_fist::hundred_points::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:,elections2020,3,elections2020 47 years of nothing....sold out america...you cannot do anything.... you are a puppet of china......virus -virus-virus.......this old timer:backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:tells it like it is....:oncoming_fist::hundred_points::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:,0,1,0.8258039355278015
8883,<user> 47 years of nothing....sold out America...you can’t do anything.... you are a puppet of China......virus -virus-virus.......this old timer👇👇👇👇tells it like it is....👊💯👇👇👇👇👇👇,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,379,47 years of nothing....sold out america...you cannot do anything.... you are a puppet of china......virus -virus-virus.......this old timer:backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:tells it like it is....:oncoming_fist::hundred_points::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:,elections2020,3,elections2020 47 years of nothing....sold out america...you cannot do anything.... you are a puppet of china......virus -virus-virus.......this old timer:backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:tells it like it is....:oncoming_fist::hundred_points::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:,0,1,0.8258039355278015
8904,Bugs should have done it when he had the chance  #Elections2020 <url>,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,88,bugs should have done it when he had the chance #elections2020,elections2020,3,elections2020 bugs should have done it when he had the chance #elections2020,0,1,2.487436056137085
8916,<user> <user> The first 2 are inconsequential considering you lost the Senate and almost the House.,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,697,the first 2 are inconsequential considering you lost the senate and almost the house.,elections2020,3,elections2020 the first 2 are inconsequential considering you lost the senate and almost the house.,0,1,2.331727981567383
8950,<user> You are a crook! Turn yourself in!!,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,192,you are a crook! turn yourself in!!,elections2020,3,elections2020 you are a crook! turn yourself in!!,1,0,1.0728415250778198
8974,<user> <user> <user> <user> An atheist Jew named George Soros,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,425,an atheist jew named george soros,elections2020,3,elections2020 an atheist jew named george soros,0,1,1.2054927349090576
8974,<user> <user> <user> <user> An atheist Jew named George Soros,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,591,an atheist jew named george soros,elections2020,3,elections2020 an atheist jew named george soros,0,1,1.2054927349090576
8984,<user> <user> An 11 year old child would be better.,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,266,an 11 year old child would be better.,elections2020,3,elections2020 an 11 year old child would be better.,0,1,2.3901350498199463
8985,"After rewatching the #PresidentialDebate highlights, I was able to remove a lot of the clutter and two things popped out:  1.  <user> answered every question he was asked, <user> answered none.  2. <user> #ChrisWallace became the biggest pimp of fake news!",offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,760,"after rewatching the #presidentialdebate highlights, i was able to remove a lot of the clutter and two things popped out: 1. answered every question he was asked, answered none. 2. #chriswallace became the biggest pimp of fake news!",elections2020,3,"elections2020 after rewatching the #presidentialdebate highlights, i was able to remove a lot of the clutter and two things popped out: 1. answered every question he was asked, answered none. 2. #chriswallace became the biggest pimp of fake news!",0,1,0.9486478567123413
