instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
5658,"<user> <user> <user> <user> <user> <user> <user> You should probably google Breonna Taylor, Charles Kinsey, Philando Castille, George Floyd, and many many other names before posting something that impossibly stupid, you illiterate hillbilly.",offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,247,"you should probably google breonna taylor, charles kinsey, philando castille, george floyd, and many many other names before posting something that impossibly stupid, you illiterate hillbilly.",blm,0,"blm you should probably google breonna taylor, charles kinsey, philando castille, george floyd, and many many other names before posting something that impossibly stupid, you illiterate hillbilly.",0,1,0.9847348928451538
5658,"<user> <user> <user> <user> <user> <user> <user> You should probably google Breonna Taylor, Charles Kinsey, Philando Castille, George Floyd, and many many other names before posting something that impossibly stupid, you illiterate hillbilly.",offensiveness detection,5,en,1,train,0.2,0.8,BLM,1,755,"you should probably google breonna taylor, charles kinsey, philando castille, george floyd, and many many other names before posting something that impossibly stupid, you illiterate hillbilly.",blm,0,"blm you should probably google breonna taylor, charles kinsey, philando castille, george floyd, and many many other names before posting something that impossibly stupid, you illiterate hillbilly.",0,1,0.9847348928451538
5678,Imagine being so racist that you’d rather assault a young girl instead of just riding past a few signs <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,338,imagine being so racist that you would rather assault a young girl instead of just riding past a few signs,blm,0,blm imagine being so racist that you would rather assault a young girl instead of just riding past a few signs,0,1,1.641852855682373
5678,Imagine being so racist that you’d rather assault a young girl instead of just riding past a few signs <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,225,imagine being so racist that you would rather assault a young girl instead of just riding past a few signs,blm,0,blm imagine being so racist that you would rather assault a young girl instead of just riding past a few signs,0,1,1.641852855682373
5685,"Disgusting pig. Why isn’t this more widespread, why isn’t he in jail? What is wrong with this world",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,30,"disgusting pig. why is not this more widespread, why is not he in jail? what is wrong with this world",blm,0,"blm disgusting pig. why is not this more widespread, why is not he in jail? what is wrong with this world",0,1,1.036536693572998
5685,"Disgusting pig. Why isn’t this more widespread, why isn’t he in jail? What is wrong with this world",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,443,"disgusting pig. why is not this more widespread, why is not he in jail? what is wrong with this world",blm,0,"blm disgusting pig. why is not this more widespread, why is not he in jail? what is wrong with this world",0,1,1.036536693572998
5685,"Disgusting pig. Why isn’t this more widespread, why isn’t he in jail? What is wrong with this world",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,501,"disgusting pig. why is not this more widespread, why is not he in jail? what is wrong with this world",blm,0,"blm disgusting pig. why is not this more widespread, why is not he in jail? what is wrong with this world",0,1,1.036536693572998
5711,End him!,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,632,end him!,blm,0,blm end him!,0,1,2.0426642894744873
5711,End him!,offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,209,end him!,blm,0,blm end him!,0,1,2.0426642894744873
5738,"<user> <user> Hi. Smoker who had COVID, immediately rested and am still coughing 7 weeks later. It’s not the fucking common cold and your experience isn’t universal. My lungs burned for two weeks. Burned. Don’t be smug, you were lucky.",offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,0,582,"hi. smoker who had covid, immediately rested and am still coughing 7 weeks later. it is not the fucking common cold and your experience is not universal. my lungs burned for two weeks. burned. do not be smug, you were lucky.",covid-19,0,"covid-19 hi. smoker who had covid, immediately rested and am still coughing 7 weeks later. it is not the fucking common cold and your experience is not universal. my lungs burned for two weeks. burned. do not be smug, you were lucky.",1,0,1.3733749389648438
5748,<user> Always gotta have gully creeper  beating up in the land of the unbothered... Jesus fix it 🙏🏾   Ok girl that's your preference boo boo... You love who love but generalizing is not cool.. not every black man is the same 🙋🏾‍♂️☺️ #blacklivesmatter✊🏾,offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,13,always got to have gully creeper beating up in the land of the unbothered... jesus fix it :folded_hands_medium-dark_skin_tone: ok girl that is your preference boo boo... you love who love but generalizing is not cool.. not every black man is the same :man_raising_hand_medium-dark_skin_tone::smiling_face: #blacklivesmatter:raised_fist_medium-dark_skin_tone:,blm,0,blm always got to have gully creeper beating up in the land of the unbothered... jesus fix it :folded_hands_medium-dark_skin_tone: ok girl that is your preference boo boo... you love who love but generalizing is not cool.. not every black man is the same :man_raising_hand_medium-dark_skin_tone::smiling_face: #blacklivesmatter:raised_fist_medium-dark_skin_tone:,1,0,0.7381693720817566
5748,<user> Always gotta have gully creeper  beating up in the land of the unbothered... Jesus fix it 🙏🏾   Ok girl that's your preference boo boo... You love who love but generalizing is not cool.. not every black man is the same 🙋🏾‍♂️☺️ #blacklivesmatter✊🏾,offensiveness detection,5,en,1,train,0.4,0.6,BLM,0,513,always got to have gully creeper beating up in the land of the unbothered... jesus fix it :folded_hands_medium-dark_skin_tone: ok girl that is your preference boo boo... you love who love but generalizing is not cool.. not every black man is the same :man_raising_hand_medium-dark_skin_tone::smiling_face: #blacklivesmatter:raised_fist_medium-dark_skin_tone:,blm,0,blm always got to have gully creeper beating up in the land of the unbothered... jesus fix it :folded_hands_medium-dark_skin_tone: ok girl that is your preference boo boo... you love who love but generalizing is not cool.. not every black man is the same :man_raising_hand_medium-dark_skin_tone::smiling_face: #blacklivesmatter:raised_fist_medium-dark_skin_tone:,1,0,0.7381693720817566
5754,"<user> <user> <user> <user> Hay, anti-White, more white people are killed. <url> Tiny Timpa was white and killed the same way as George Floyd but you didn't care because he was white <url>",offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,93,"hay, anti-white, more white people are killed. tiny timpa was white and killed the same way as george floyd but you did not care because he was white",blm,0,"blm hay, anti-white, more white people are killed. tiny timpa was white and killed the same way as george floyd but you did not care because he was white",0,1,1.172072172164917
5756,"<user> You should probably wash that stinky hat of yours. There's enough coronavirus in that thing to kill every NY nursing home patient, twice!",offensiveness detection,5,en,1,train,0.2,0.8,Covid-19,1,423,"you should probably wash that stinky hat of yours. there is enough coronavirus in that thing to kill every ny nursing home patient, twice!",covid-19,0,"covid-19 you should probably wash that stinky hat of yours. there is enough coronavirus in that thing to kill every ny nursing home patient, twice!",0,1,0.8082345724105835
5760,How sicking. A racist raisins campaign funds of a poor black man that lost his life,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,13,how sicking. a racist raisins campaign funds of a poor black man that lost his life,blm,0,blm how sicking. a racist raisins campaign funds of a poor black man that lost his life,0,1,0.9607598781585693
5760,How sicking. A racist raisins campaign funds of a poor black man that lost his life,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,43,how sicking. a racist raisins campaign funds of a poor black man that lost his life,blm,0,blm how sicking. a racist raisins campaign funds of a poor black man that lost his life,0,1,0.9607598781585693
5762,"i saw a thread of NJ towns that are racist and almost every single town was mentioned. we need to do better. This is infuriating, racism should not be the norm!!! ESP when NJ is so diverse. Disgusting. #BlackLivesMatter #wearethechange  #NoJusticeNoPeace",offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,582,"i saw a thread of nj towns that are racist and almost every single town was mentioned. we need to do better. this is infuriating, racism should not be the norm!!! esp when nj is so diverse. disgusting. #blacklivesmatter #wearethechange #nojusticenopeace",blm,0,"blm i saw a thread of nj towns that are racist and almost every single town was mentioned. we need to do better. this is infuriating, racism should not be the norm!!! esp when nj is so diverse. disgusting. #blacklivesmatter #wearethechange #nojusticenopeace",0,1,2.4770612716674805
5762,"i saw a thread of NJ towns that are racist and almost every single town was mentioned. we need to do better. This is infuriating, racism should not be the norm!!! ESP when NJ is so diverse. Disgusting. #BlackLivesMatter #wearethechange  #NoJusticeNoPeace",offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,54,"i saw a thread of nj towns that are racist and almost every single town was mentioned. we need to do better. this is infuriating, racism should not be the norm!!! esp when nj is so diverse. disgusting. #blacklivesmatter #wearethechange #nojusticenopeace",blm,0,"blm i saw a thread of nj towns that are racist and almost every single town was mentioned. we need to do better. this is infuriating, racism should not be the norm!!! esp when nj is so diverse. disgusting. #blacklivesmatter #wearethechange #nojusticenopeace",0,1,2.4770612716674805
