instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community
6757,Baghdad Acosta strikes again! 😱😀😒🐍 #LiberalismIsAMentalDisorder #WalkAwayFromDemocrats #Trump2020Landslide #MAGA,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,334,baghdad acosta strikes again! :face_screaming_in_fear::grinning_face::unamused_face::snake: #liberalismisamentaldisorder #walkawayfromdemocrats #trump2020landslide #maga,elections2020,3
6757,Baghdad Acosta strikes again! 😱😀😒🐍 #LiberalismIsAMentalDisorder #WalkAwayFromDemocrats #Trump2020Landslide #MAGA,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,633,baghdad acosta strikes again! :face_screaming_in_fear::grinning_face::unamused_face::snake: #liberalismisamentaldisorder #walkawayfromdemocrats #trump2020landslide #maga,elections2020,3
6757,Baghdad Acosta strikes again! 😱😀😒🐍 #LiberalismIsAMentalDisorder #WalkAwayFromDemocrats #Trump2020Landslide #MAGA,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,415,baghdad acosta strikes again! :face_screaming_in_fear::grinning_face::unamused_face::snake: #liberalismisamentaldisorder #walkawayfromdemocrats #trump2020landslide #maga,elections2020,3
6757,Baghdad Acosta strikes again! 😱😀😒🐍 #LiberalismIsAMentalDisorder #WalkAwayFromDemocrats #Trump2020Landslide #MAGA,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,0,546,baghdad acosta strikes again! :face_screaming_in_fear::grinning_face::unamused_face::snake: #liberalismisamentaldisorder #walkawayfromdemocrats #trump2020landslide #maga,elections2020,3
6760,<user> <user> <user> <user> 👀🤢 What a dirty bird!!,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,425,:eyes::nauseated_face: what a dirty bird!!,elections2020,3
6760,<user> <user> <user> <user> 👀🤢 What a dirty bird!!,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,188,:eyes::nauseated_face: what a dirty bird!!,elections2020,3
6760,<user> <user> <user> <user> 👀🤢 What a dirty bird!!,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,104,:eyes::nauseated_face: what a dirty bird!!,elections2020,3
6760,<user> <user> <user> <user> 👀🤢 What a dirty bird!!,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,774,:eyes::nauseated_face: what a dirty bird!!,elections2020,3
6761,"<user> <user> Wake up people! Yes Trump is in your face, but Biden’s are corrupt, will trade your freedom for save the family name",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,188,"wake up people! yes trump is in your face, but biden’s are corrupt, will trade your freedom for save the family name",elections2020,3
6761,"<user> <user> Wake up people! Yes Trump is in your face, but Biden’s are corrupt, will trade your freedom for save the family name",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,88,"wake up people! yes trump is in your face, but biden’s are corrupt, will trade your freedom for save the family name",elections2020,3
6761,"<user> <user> Wake up people! Yes Trump is in your face, but Biden’s are corrupt, will trade your freedom for save the family name",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,362,"wake up people! yes trump is in your face, but biden’s are corrupt, will trade your freedom for save the family name",elections2020,3
6761,"<user> <user> Wake up people! Yes Trump is in your face, but Biden’s are corrupt, will trade your freedom for save the family name",offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,573,"wake up people! yes trump is in your face, but biden’s are corrupt, will trade your freedom for save the family name",elections2020,3
6762,<user> <user> <user> I see that you haven’t read the story.  That would explain your ignorance.  I’ll blame ignorance because nobody is actually this stupid. 😂👌🏻,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,570,i see that you have not read the story. that would explain your ignorance. i will blame ignorance because nobody is actually this stupid. :face_with_tears_of_joy::OK_hand_light_skin_tone:,elections2020,3
6762,<user> <user> <user> I see that you haven’t read the story.  That would explain your ignorance.  I’ll blame ignorance because nobody is actually this stupid. 😂👌🏻,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,334,i see that you have not read the story. that would explain your ignorance. i will blame ignorance because nobody is actually this stupid. :face_with_tears_of_joy::OK_hand_light_skin_tone:,elections2020,3
6762,<user> <user> <user> I see that you haven’t read the story.  That would explain your ignorance.  I’ll blame ignorance because nobody is actually this stupid. 😂👌🏻,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,60,i see that you have not read the story. that would explain your ignorance. i will blame ignorance because nobody is actually this stupid. :face_with_tears_of_joy::OK_hand_light_skin_tone:,elections2020,3
6762,<user> <user> <user> I see that you haven’t read the story.  That would explain your ignorance.  I’ll blame ignorance because nobody is actually this stupid. 😂👌🏻,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,1,656,i see that you have not read the story. that would explain your ignorance. i will blame ignorance because nobody is actually this stupid. :face_with_tears_of_joy::OK_hand_light_skin_tone:,elections2020,3
6764,Boneheaded is right.,offensiveness detection,5,en,0,train,0.8,0.2,Covid-19,0,334,boneheaded is right.,covid-19,3
6764,Boneheaded is right.,offensiveness detection,5,en,0,train,0.8,0.2,Covid-19,1,220,boneheaded is right.,covid-19,3
6765,<user> Shame on people of the USA 🇺🇸 who will vote for Biden! <url>,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,88,shame on people of the usa :United_States: who will vote for biden!,elections2020,3
6765,<user> Shame on people of the USA 🇺🇸 who will vote for Biden! <url>,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,656,shame on people of the usa :United_States: who will vote for biden!,elections2020,3
6765,<user> Shame on people of the USA 🇺🇸 who will vote for Biden! <url>,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,719,shame on people of the usa :United_States: who will vote for biden!,elections2020,3
6766,<user> <user> This Jedi has gone INSANE,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,425,this jedi has gone insane,elections2020,3
6766,<user> <user> This Jedi has gone INSANE,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,188,this jedi has gone insane,elections2020,3
6766,<user> <user> This Jedi has gone INSANE,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,573,this jedi has gone insane,elections2020,3
6766,<user> <user> This Jedi has gone INSANE,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,723,this jedi has gone insane,elections2020,3
6767,I have all my sympathy for the 207K Americans who died from Trump's irresponsible mishandling of this pandemic.,offensiveness detection,5,en,0,train,1.0,0.0,Covid-19,0,811,i have all my sympathy for the 207k americans who died from trump's irresponsible mishandling of this pandemic.,covid-19,3
6768,TRUMP's DOWNFALL!! ❤️🤡 #TrumpVsBidenFight #Elections2020 #ElectionNight   #USElection2020,offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,42,trump's downfall!! :red_heart::clown_face: #trumpvsbidenfight #elections2020 #electionnight #uselection2020,elections2020,3
6768,TRUMP's DOWNFALL!! ❤️🤡 #TrumpVsBidenFight #Elections2020 #ElectionNight   #USElection2020,offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,169,trump's downfall!! :red_heart::clown_face: #trumpvsbidenfight #elections2020 #electionnight #uselection2020,elections2020,3
6768,TRUMP's DOWNFALL!! ❤️🤡 #TrumpVsBidenFight #Elections2020 #ElectionNight   #USElection2020,offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,656,trump's downfall!! :red_heart::clown_face: #trumpvsbidenfight #elections2020 #electionnight #uselection2020,elections2020,3
6768,TRUMP's DOWNFALL!! ❤️🤡 #TrumpVsBidenFight #Elections2020 #ElectionNight   #USElection2020,offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,573,trump's downfall!! :red_heart::clown_face: #trumpvsbidenfight #elections2020 #electionnight #uselection2020,elections2020,3
6770,<user> <user> Sick !!,offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,570,sick !!,elections2020,3
6770,<user> <user> Sick !!,offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,572,sick !!,elections2020,3
6770,<user> <user> Sick !!,offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,483,sick !!,elections2020,3
6770,<user> <user> Sick !!,offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,362,sick !!,elections2020,3
6773,Coronavirus: US asks for help repatriating trapped citizens in Syria: An Israeli airstrike targeted a Hezbollah SUV earlier this month as it was travelling from Damascus to the border crossing with Lebanon. Updated: April ... <url> #hezbollah #iran,offensiveness detection,5,en,0,train,1.0,0.0,Covid-19,0,334,coronavirus: us asks for help repatriating trapped citizens in syria: an israeli airstrike targeted a hezbollah suv earlier this month as it was travelling from damascus to the border crossing with lebanon. updated: april ... #hezbollah #iran,covid-19,3
6775,"<user> <user> Yep, I hear Joe’s up by 1,098%. And I’ve also heard the #LaptopFromHell is why Joe and Hunter are pretty much in hiding. <url>",offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,88,"yep, i hear joe’s up by 1,098%. and i have also heard the #laptopfromhell is why joe and hunter are pretty much in hiding.",elections2020,3
6775,"<user> <user> Yep, I hear Joe’s up by 1,098%. And I’ve also heard the #LaptopFromHell is why Joe and Hunter are pretty much in hiding. <url>",offensiveness detection,5,en,0,train,1.0,0.0,Elections2020,0,573,"yep, i hear joe’s up by 1,098%. and i have also heard the #laptopfromhell is why joe and hunter are pretty much in hiding.",elections2020,3
6776,<user> <user> <user> My only thought is to get the openly racist POTUS OUT OF OFFICE. That’s my only concern.,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,747,my only thought is to get the openly racist potus out of office. that is my only concern.,elections2020,3
6776,<user> <user> <user> My only thought is to get the openly racist POTUS OUT OF OFFICE. That’s my only concern.,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,656,my only thought is to get the openly racist potus out of office. that is my only concern.,elections2020,3
6776,<user> <user> <user> My only thought is to get the openly racist POTUS OUT OF OFFICE. That’s my only concern.,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,0,420,my only thought is to get the openly racist potus out of office. that is my only concern.,elections2020,3
