instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
10361,"While 28 million Americans are out of work and COVID-19 is ravaging through our country, Trump and his minions are still trying to gut Obamacare with no replacement in sight.  #ProtectPublicHealth  <url>",offensiveness detection,5,en,0,train,0.8,0.2,Covid-19,1,266,"while 28 million americans are out of work and covid-19 is ravaging through our country, trump and his minions are still trying to gut obamacare with no replacement in sight. #protectpublichealth",covid-19,3,"covid-19 while 28 million americans are out of work and covid-19 is ravaging through our country, trump and his minions are still trying to gut obamacare with no replacement in sight. #protectpublichealth",0,1,1.1868818998336792
10365,"""<user> Now add """"I APOLOGIZE FOR NOT VOTING TO IMPEACH DANGEROUSLY STUPID <user> OUT OF OFFICE IN JANUARY 2020 AND PERPETUATING 220K COVID DEATHS AND ECONOMIC DOOM.""""  There. I. Fixed. It. For.  You. <url>",offensiveness detection,5,en,1,train,0.2,0.8,Covid-19,1,811,""" now add """"i apologize for not voting to impeach dangerously stupid out of office in january 2020 and perpetuating 220k covid deaths and economic doom."""" there. i. fixed. it. for. you.",covid-19,3,"covid-19 "" now add """"i apologize for not voting to impeach dangerously stupid out of office in january 2020 and perpetuating 220k covid deaths and economic doom."""" there. i. fixed. it. for. you.",0,1,1.1637248992919922
10378,<user> you're a cheater and a criminel we all know that,offensiveness detection,5,en,1,train,0.2,0.8,Elections2020,0,188,you are a cheater and a criminel we all know that,elections2020,3,elections2020 you are a cheater and a criminel we all know that,1,0,1.445151925086975
10387,<user> <user> must debate ... otherwise withdraw from the election   Americans deserve answers &amp; Wallace was so bad &amp; biased it was a waste of our time.   Biden did show what a liar he is! And so rude &amp; nasty!    #Debates2020   <user> <user> <user> <user> <user>,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,811,must debate ... otherwise withdraw from the election americans deserve answers & wallace was so bad & biased it was a waste of our time. biden did show what a liar he is! and so rude & nasty! #debates2020,elections2020,3,elections2020 must debate ... otherwise withdraw from the election americans deserve answers & wallace was so bad & biased it was a waste of our time. biden did show what a liar he is! and so rude & nasty! #debates2020,0,1,1.3741182088851929
10387,<user> <user> must debate ... otherwise withdraw from the election   Americans deserve answers &amp; Wallace was so bad &amp; biased it was a waste of our time.   Biden did show what a liar he is! And so rude &amp; nasty!    #Debates2020   <user> <user> <user> <user> <user>,offensiveness detection,5,en,0,train,0.6,0.4,Elections2020,1,807,must debate ... otherwise withdraw from the election americans deserve answers & wallace was so bad & biased it was a waste of our time. biden did show what a liar he is! and so rude & nasty! #debates2020,elections2020,3,elections2020 must debate ... otherwise withdraw from the election americans deserve answers & wallace was so bad & biased it was a waste of our time. biden did show what a liar he is! and so rude & nasty! #debates2020,0,1,1.3741182088851929
10390,"""Stupid cashier at Safeways says he has coronavirus but is """"pretty sure"""" he's over it after bumping hands with me. I cant do it again...""",offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,1,169,"""stupid cashier at safeways says he has coronavirus but is """"pretty sure"""" he is over it after bumping hands with me. i cannot do it again...""",covid-19,3,"covid-19 ""stupid cashier at safeways says he has coronavirus but is """"pretty sure"""" he is over it after bumping hands with me. i cannot do it again...""",0,1,0.9239712953567505
10410,"<user> Everything you've been saying has been dark and horrible. You say the worst is yet to come, we're all going to die, etc. Now you're trying to claim your the hopeful one.  Yeah. Right.  What you are is a grifter who sold his influence to China and Ukraine. There are emails, videos",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,515,"everything you have been saying has been dark and horrible. you say the worst is yet to come, we are all going to die, etc. now you are trying to claim your the hopeful one. yeah. right. what you are is a grifter who sold his influence to china and ukraine. there are emails, videos",elections2020,3,"elections2020 everything you have been saying has been dark and horrible. you say the worst is yet to come, we are all going to die, etc. now you are trying to claim your the hopeful one. yeah. right. what you are is a grifter who sold his influence to china and ukraine. there are emails, videos",1,0,1.1033042669296265
10410,"<user> Everything you've been saying has been dark and horrible. You say the worst is yet to come, we're all going to die, etc. Now you're trying to claim your the hopeful one.  Yeah. Right.  What you are is a grifter who sold his influence to China and Ukraine. There are emails, videos",offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,188,"everything you have been saying has been dark and horrible. you say the worst is yet to come, we are all going to die, etc. now you are trying to claim your the hopeful one. yeah. right. what you are is a grifter who sold his influence to china and ukraine. there are emails, videos",elections2020,3,"elections2020 everything you have been saying has been dark and horrible. you say the worst is yet to come, we are all going to die, etc. now you are trying to claim your the hopeful one. yeah. right. what you are is a grifter who sold his influence to china and ukraine. there are emails, videos",1,0,1.1033042669296265
10426,<user> <user> Why does Trump &amp; Republicans want every American to get the Covid-19 Virus??  Why does America have the worst Leaders in the World these days? <url>,offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,1,266,why does trump & republicans want every american to get the covid-19 virus?? why does america have the worst leaders in the world these days?,covid-19,3,covid-19 why does trump & republicans want every american to get the covid-19 virus?? why does america have the worst leaders in the world these days?,0,1,1.5776102542877197
10426,<user> <user> Why does Trump &amp; Republicans want every American to get the Covid-19 Virus??  Why does America have the worst Leaders in the World these days? <url>,offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,1,64,why does trump & republicans want every american to get the covid-19 virus?? why does america have the worst leaders in the world these days?,covid-19,3,covid-19 why does trump & republicans want every american to get the covid-19 virus?? why does america have the worst leaders in the world these days?,0,1,1.5776102542877197
10435,<user> You’re going bald on each side.  This is what internal hatred does to someone. Nothing to do with COVID or masks.,offensiveness detection,5,en,0,train,0.6,0.4,Covid-19,0,169,you are going bald on each side. this is what internal hatred does to someone. nothing to do with covid or masks.,covid-19,3,covid-19 you are going bald on each side. this is what internal hatred does to someone. nothing to do with covid or masks.,1,0,0.693740725517273
10444,"#DonaldTrump don't trust #China,  China is asshoe !! #Chinavirus #USAElections2020 #Elections2020 #CCPVirus <url>",offensiveness detection,5,en,1,train,0.0,1.0,Elections2020,1,60,"#donaldtrump do not trust #china, china is asshoe !! #chinavirus #usaelections2020 #elections2020 #ccpvirus",elections2020,3,"elections2020 #donaldtrump do not trust #china, china is asshoe !! #chinavirus #usaelections2020 #elections2020 #ccpvirus",0,1,0.7204325199127197
10444,"#DonaldTrump don't trust #China,  China is asshoe !! #Chinavirus #USAElections2020 #Elections2020 #CCPVirus <url>",offensiveness detection,5,en,1,train,0.0,1.0,Elections2020,1,633,"#donaldtrump do not trust #china, china is asshoe !! #chinavirus #usaelections2020 #elections2020 #ccpvirus",elections2020,3,"elections2020 #donaldtrump do not trust #china, china is asshoe !! #chinavirus #usaelections2020 #elections2020 #ccpvirus",0,1,0.7204325199127197
10464,<user> <user> <user> PUTIN PROUD OF THESE WEEK MAN ...OF USA.. AND THEIR LIES...WHAT AN EXAMPLE TO THE REST OF THE WORLD AMERICA MAN AND THEIR LIES..,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,1,345,putin proud of these week man ...of usa.. and their lies...what an example to the rest of the world america man and their lies..,elections2020,3,elections2020 putin proud of these week man ...of usa.. and their lies...what an example to the rest of the world america man and their lies..,0,1,2.0414071083068848
10467,<user> <user> <user> <user> But it's alright to murder other sentient persons?,offensiveness detection,5,en,0,train,0.8,0.2,Elections2020,1,572,but it is alright to murder other sentient persons?,elections2020,3,elections2020 but it is alright to murder other sentient persons?,0,1,1.4745970964431763
10470,America is BROKEN! The people are done! They are fed up with being treated like scum and being killed! This is the movement America needs! This over policing and violence against peaceful protesters is ridiculous!  #BlackLivesMattter #REVOLUTION #DictatorTrump,offensiveness detection,5,en,0,train,1.0,0.0,BLM,0,719,america is broken! the people are done! they are fed up with being treated like scum and being killed! this is the movement america needs! this over policing and violence against peaceful protesters is ridiculous! #blacklivesmattter #revolution #dictatortrump,blm,3,blm america is broken! the people are done! they are fed up with being treated like scum and being killed! this is the movement america needs! this over policing and violence against peaceful protesters is ridiculous! #blacklivesmattter #revolution #dictatortrump,1,0,1.0456432104110718
10522,<user> <user> i love pissing of trumpies it’s my serotonin🤪🤪,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,588,i love pissing of trumpies it is my serotonin:zany_face::zany_face:,elections2020,3,elections2020 i love pissing of trumpies it is my serotonin:zany_face::zany_face:,1,0,0.7635908126831055
10522,<user> <user> i love pissing of trumpies it’s my serotonin🤪🤪,offensiveness detection,5,en,1,train,0.4,0.6,Elections2020,0,760,i love pissing of trumpies it is my serotonin:zany_face::zany_face:,elections2020,3,elections2020 i love pissing of trumpies it is my serotonin:zany_face::zany_face:,1,0,0.7635908126831055
