instance_id,text,annotation task,number of annotations,lang,hard_label,split,soft_label.0,soft_label.1,other_info.domain,offensiveness,user_id,cleaned_text,cleaned_domain,community,text_with_domain,predicted_label,true_label,cross_entropy
9782,Barr Is a racist and a crook that’s why Trump hired him as an attorney general you should be prosecuted like most of trumps cronies.  #TrumpResignNow  #BlackLivesMatter,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,343,barr is a racist and a crook that is why trump hired him as an attorney general you should be prosecuted like most of trumps cronies. #trumpresignnow #blacklivesmatter,blm,0,blm barr is a racist and a crook that is why trump hired him as an attorney general you should be prosecuted like most of trumps cronies. #trumpresignnow #blacklivesmatter,0,1,1.1870908737182617
9782,Barr Is a racist and a crook that’s why Trump hired him as an attorney general you should be prosecuted like most of trumps cronies.  #TrumpResignNow  #BlackLivesMatter,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,338,barr is a racist and a crook that is why trump hired him as an attorney general you should be prosecuted like most of trumps cronies. #trumpresignnow #blacklivesmatter,blm,0,blm barr is a racist and a crook that is why trump hired him as an attorney general you should be prosecuted like most of trumps cronies. #trumpresignnow #blacklivesmatter,0,1,1.1870908737182617
9800,<user> God DOW demands more human sacrifices😡 #GovDeSatan #COVID19 #Florida,offensiveness detection,5,en,1,train,0.4,0.6,Covid-19,1,582,god dow demands more human sacrifices:enraged_face: #govdesatan #covid19 #florida,covid-19,0,covid-19 god dow demands more human sacrifices:enraged_face: #govdesatan #covid19 #florida,0,1,2.5695924758911133
9803,"There is no way the American ppl, subjected to months of riots and almost an entire year of Covid fear porn &amp; restrictions, leftist push of GND, accusations of racism, no campaign &amp; demented corrupt in CCP Back pocket compromised jackal, elected described Manchurian candidate!",offensiveness detection,5,en,0,train,0.8,0.2,Covid-19,1,632,"there is no way the american people, subjected to months of riots and almost an entire year of covid fear porn & restrictions, leftist push of gnd, accusations of racism, no campaign & demented corrupt in ccp back pocket compromised jackal, elected described manchurian candidate!",covid-19,0,"covid-19 there is no way the american people, subjected to months of riots and almost an entire year of covid fear porn & restrictions, leftist push of gnd, accusations of racism, no campaign & demented corrupt in ccp back pocket compromised jackal, elected described manchurian candidate!",0,1,0.8181082010269165
9856,Wow. Those Puerto Rican islanders aren't messing around. They rolled out a guillotine for their #BlackLivesMatter protest.  <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,423,wow. those puerto rican islanders are not messing around. they rolled out a guillotine for their #blacklivesmatter protest.,blm,0,blm wow. those puerto rican islanders are not messing around. they rolled out a guillotine for their #blacklivesmatter protest.,1,0,0.8020758032798767
9856,Wow. Those Puerto Rican islanders aren't messing around. They rolled out a guillotine for their #BlackLivesMatter protest.  <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,598,wow. those puerto rican islanders are not messing around. they rolled out a guillotine for their #blacklivesmatter protest.,blm,0,blm wow. those puerto rican islanders are not messing around. they rolled out a guillotine for their #blacklivesmatter protest.,1,0,0.8020758032798767
9856,Wow. Those Puerto Rican islanders aren't messing around. They rolled out a guillotine for their #BlackLivesMatter protest.  <url>,offensiveness detection,5,en,0,train,0.6,0.4,BLM,0,117,wow. those puerto rican islanders are not messing around. they rolled out a guillotine for their #blacklivesmatter protest.,blm,0,blm wow. those puerto rican islanders are not messing around. they rolled out a guillotine for their #blacklivesmatter protest.,1,0,0.8020758032798767
9873,"S/O the rappers putting out these anthems, Getting us through this shit  #BlackLivesMatter #LilBaby #Future",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,364,"s/o the rappers putting out these anthems, getting us through this shit #blacklivesmatter #lilbaby #future",blm,0,"blm s/o the rappers putting out these anthems, getting us through this shit #blacklivesmatter #lilbaby #future",0,1,0.7253552079200745
9873,"S/O the rappers putting out these anthems, Getting us through this shit  #BlackLivesMatter #LilBaby #Future",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,428,"s/o the rappers putting out these anthems, getting us through this shit #blacklivesmatter #lilbaby #future",blm,0,"blm s/o the rappers putting out these anthems, getting us through this shit #blacklivesmatter #lilbaby #future",0,1,0.7253552079200745
9873,"S/O the rappers putting out these anthems, Getting us through this shit  #BlackLivesMatter #LilBaby #Future",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,245,"s/o the rappers putting out these anthems, getting us through this shit #blacklivesmatter #lilbaby #future",blm,0,"blm s/o the rappers putting out these anthems, getting us through this shit #blacklivesmatter #lilbaby #future",0,1,0.7253552079200745
9879,This totally sucks,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,298,this totally sucks,blm,0,blm this totally sucks,0,1,2.9481165409088135
9899,🤡🤡🤡 George Floyd’s family ask the UN to disarm the police in the United States   <url> via <user>,offensiveness detection,5,en,0,train,0.8,0.2,BLM,1,586,:clown_face::clown_face::clown_face: george floyd’s family ask the un to disarm the police in the united states via,blm,0,blm :clown_face::clown_face::clown_face: george floyd’s family ask the un to disarm the police in the united states via,0,1,2.6288304328918457
9904,I legitimately think people that think like this are mentally retarded,offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,501,i legitimately think people that think like this are mentally retarded,blm,0,blm i legitimately think people that think like this are mentally retarded,0,1,1.1704990863800049
9904,I legitimately think people that think like this are mentally retarded,offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,701,i legitimately think people that think like this are mentally retarded,blm,0,blm i legitimately think people that think like this are mentally retarded,0,1,1.1704990863800049
9904,I legitimately think people that think like this are mentally retarded,offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,343,i legitimately think people that think like this are mentally retarded,blm,0,blm i legitimately think people that think like this are mentally retarded,0,1,1.1704990863800049
9904,I legitimately think people that think like this are mentally retarded,offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,328,i legitimately think people that think like this are mentally retarded,blm,0,blm i legitimately think people that think like this are mentally retarded,0,1,1.1704990863800049
9904,I legitimately think people that think like this are mentally retarded,offensiveness detection,5,en,1,train,0.0,1.0,BLM,1,577,i legitimately think people that think like this are mentally retarded,blm,0,blm i legitimately think people that think like this are mentally retarded,0,1,1.1704990863800049
9941,It's how we do in Canada we ain't putting up with this racist shit not anymore. #blacklivesmatter,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,306,it is how we do in canada we are not putting up with this racist shit not anymore. #blacklivesmatter,blm,0,blm it is how we do in canada we are not putting up with this racist shit not anymore. #blacklivesmatter,0,1,0.7449718117713928
9941,It's how we do in Canada we ain't putting up with this racist shit not anymore. #blacklivesmatter,offensiveness detection,5,en,0,train,0.6,0.4,BLM,1,54,it is how we do in canada we are not putting up with this racist shit not anymore. #blacklivesmatter,blm,0,blm it is how we do in canada we are not putting up with this racist shit not anymore. #blacklivesmatter,0,1,0.7449718117713928
9998,"Where is the pregnant woman that #GeorgeFloyd assaulted? Let her come forward &amp; speak her heart about #GeorgeFlyod rather than Candace Owens  If she forgives him, pretty stupid of anyone to hold a grudge on her behalf.  If she doesnt forgive,that is her own right, not ours.",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,553,"where is the pregnant woman that #georgefloyd assaulted? let her come forward & speak her heart about #georgeflyod rather than candace owens if she forgives him, pretty stupid of anyone to hold a grudge on her behalf. if she does not forgive,that is her own right, not ours.",blm,0,"blm where is the pregnant woman that #georgefloyd assaulted? let her come forward & speak her heart about #georgeflyod rather than candace owens if she forgives him, pretty stupid of anyone to hold a grudge on her behalf. if she does not forgive,that is her own right, not ours.",0,1,2.4116199016571045
9998,"Where is the pregnant woman that #GeorgeFloyd assaulted? Let her come forward &amp; speak her heart about #GeorgeFlyod rather than Candace Owens  If she forgives him, pretty stupid of anyone to hold a grudge on her behalf.  If she doesnt forgive,that is her own right, not ours.",offensiveness detection,5,en,1,train,0.4,0.6,BLM,1,343,"where is the pregnant woman that #georgefloyd assaulted? let her come forward & speak her heart about #georgeflyod rather than candace owens if she forgives him, pretty stupid of anyone to hold a grudge on her behalf. if she does not forgive,that is her own right, not ours.",blm,0,"blm where is the pregnant woman that #georgefloyd assaulted? let her come forward & speak her heart about #georgeflyod rather than candace owens if she forgives him, pretty stupid of anyone to hold a grudge on her behalf. if she does not forgive,that is her own right, not ours.",0,1,2.4116199016571045
