instance_id,offensiveness,cleaned_text,cleaned_domain
7361,1,"krugman defends lockdowns, which have already eliminated over *1.4 m health care jobs*, under the asinine pretext of supposedly *protecting hospitals*. this *is* an *epic fail*, and krugman helped to create it. #hypocrisy #mendacity",covid-19
7362,0,"these are lies. stop it. gop legislatures did not allow mail ins to be counted. some states sent there pollcounters home. ballots are being counted now. there is no tom foolery. there is though, tons of ignorance & propaganda.",elections2020
7364,0,"let this man retire, geezus!!",covid-19
7365,0,no #sumner locations but they are in puyallup on oct 24 and bonney lake on oct 29.,covid-19
7367,0,"says #coronavirus death rates are both up and down on the same day. no wonder #fakenewsmedia is a ""thing"".",covid-19
7370,0,open up the you.s,elections2020
7373,0,"""the """"federal"""" reserve trying to control how much money you can give smh 'cold' blooded :snake::crossed_swords::drop_of_blood: #nocap """"you are an imposter are not got no money"""" - dej loaf #tryme (2014) when the #coronavirus research started :musical_note: & a cure? #covid19",covid-19
7375,0,"so, the dentist i just went to a week and a half ago tested positive for covid-19. guess i am getting tested soon. still have a tiny bit of work that needs to be finished, but just a replacement of a temporary crown for a permanent. most heavy work was finished.",covid-19
7376,0,shame on you i hope you are not related to the president to ja & jqa... i am sure it is a choice to support the most ignorant president in the history of our nation...covid 130k deaths economy in the toilet & protest in the streets...i know you are not as stupid as that,covid-19
7378,0,what are we doin here folks?! enough is enough. take your mask off and go kiss a stranger!,covid-19
7381,1,"sorry america; it has been a long debate night, vote blue. living in america with covid-19 and trump, you know he is horrible lord! god save us from trump, he is still a liar! trump has turned america and earth into hell, for decent and loving, people! honesty; vote biden!",covid-19
7382,1,"i have nothing to be ashamed of because i voted according to law. i am however ashamed of any person who voted for a man who clearly has cognitive issues. obama was shameful enough, the possibility of sending biden to negotiation with other countries now is shockingly stupid.",elections2020
7384,0,"trump being worse than covid is not the win you think it is, boozy",covid-19
7386,1,why are democrat governors releasing child rapists???,covid-19
7387,0,why do not donny just have his egotistical infested rallies!,covid-19
7389,0,"tell that to the 210,000 americans that have died and the thousands you have just give permission too to go out and get covid, get sick and die. shame on you. you are a weak, pathetic and dishonest man.",covid-19
7390,0,"i just want to be extremely clear that from this day forth, you cannot trust any data moving forward on covid. blocking the flow of real time data about an already out of control pandemic to force reopening the economy is some super villain shit.",covid-19
7391,1,no damn plea bargains. life for a life. he deserves the full 40 years if not even death penalty and so does the one kneeing down on george floyd's back. both strangled george slowly and maliciously.,blm
7392,0,"ha! ha! they are on the ""take"" from china! no congressmen will ever go against china! china can put as much covid-19 into the atmosphere here as they want! china poisoned our food, medication, and kids toys, and congress looked the other way! china never had to fire a shot!",covid-19
7393,0,that you suck.,elections2020
7395,0,coronavirus: the you.s. has the highest infection rate in the world. this is trumps fault and americans are paying for his lies and incompetence with their money and their lives. #trumpviruscoverup #trumpvirus #coronavirusupdates #covid19 #election2020,covid-19
7396,0,thank you! i love all my fellow patriots! :United_States::red_heart:,elections2020
7399,0,"""i have finally snapped over these """"coronavirus is the us's new vietnam"""" shit takes. why cannot americans ever be honest and call any of the us's other imperialist meddlings its """"new vietnams"""" before reaching to apply this metaphor to every other damn thing?""",covid-19
7403,1,"omg, absolutely not! i hate liars, corruption and fraud. my brother’s death has been surrounded by 32 years of british establishment corruption and lies and has ruined and dictated my life! i would never ever support a liar!",elections2020
7407,1,rep. omar committed no crime. she is a humanitarian. the psychopath in chief however is going to jail for tax fraud and should be strung up for the #covidcoverup,covid-19
7411,0,you.s. says russian hackers are trying to steal coronavirus vaccine research - npr via,covid-19
7412,1,incompetent!!!! idiot!!! king of :clown_face: s!!!,covid-19
7413,1,she will only be wiping her broad ass in the bathroom later after the debate.,elections2020
7414,1,"trump's ""stand back, stand by"" will live in infamy. his affinity for white supremacists and fascists is a stain on the presidency.",elections2020
7416,0,"and trump ignored all warnings, lied and continues to lie to the american people about the severity of the coronavirus, and refused test kits ftom who because he was afraid of hurting his chances for re-election. #trumppandemic #gopbetrayedamerica #trumpliespeopledie",covid-19
7417,0,listen up . let the patient and doctor decide. butt out. i cannot stand this rino.,covid-19
7418,0,flight attendant diagnosed with coronavirus might have serviced trips between seoul and los angeles #smartnews,covid-19
7419,1,you all stay the fuck home. covid is real and anyone not following guidelines are not shit and are selfish,covid-19
7421,1,compromised makes it all sound kind of nice. let us say it. is a big time crook.,elections2020
7424,0,remember when they made fun of our president about the ultra-violet light therapy.... who is laughing now!? :face_with_tears_of_joy::face_with_tears_of_joy::thumbs_up::United_States:,covid-19
7425,0,americans denial of the outside world has continued to mire our progress. this is what hubris does to a nation. #coronavirus,covid-19
7426,0,"thousands of people chanting ‘no justice, no peace’ and ‘black lives matter’ gathered in #london to protest the death of #georgefloyd",blm
7427,1,"this is bs lies!!! 8 months kids are not testing positive now, 100k tests positive lies.",covid-19
7430,1,remember when blamed his alcoholic wife’s death on a sober man’s drinking? remember when his wife’s death caused his kids became cocaine addicts? remember when joe wrote anti-cocaine laws so he could punish black people?,elections2020
7431,0,uk fears cybercriminals will use nhsx covid-19 tracing app to launch cyber attacks,covid-19
7432,0,"god bless the usa & pres trump! evil nwo globalist mafia is paying anarchist/thugs to destroy and destabilize america! russia hoax failed, impeachment failed, covid19 falied, now riots, burning, destroying america's cities! this fight is good vs evil!",covid-19
7434,0,:money-mouth_face:the traitors headed by jo:money-mouth_face:e bi:money-mouth_face:den collected huge wealth from the c:face_without_mouth:cp through a large export contact:money-mouth_face:,elections2020
7435,1,not one word about covid more people are dead. record number of cases and hospitalizations the last couple of days.... and his cases......are a bunch of bs. the one that went to the supreme court ... the state was already doing. wasted tax payer money cut through the bs.,covid-19
