instance_id,offensiveness,cleaned_text,cleaned_domain
7002,1,"the government trying to use the excuse of covid to stop the #blacklivesmatter protests, but did not have the same energy & thought process when 1000s of people flocked to beaches & parks the other week? where was the police presence then? where was the concern then?",blm
7005,0,lol all of a sudden he is anonymous. let us not get into tribal profiling though it is obvious what his identity is.,blm
7006,0,"that is a problem too. i got information on the minneapolis police union contract and it has some shocking provisions. and they are by no means unique, especially qualified immunity. which is their quite literal get out of jail free card. less than 1 percent are charged.",blm
7010,1,looking through the comments and i just realized ft are the most racist cunts,blm
7012,1,"george floyd was antifa lol. how do we know he was antifa, what proof? if he was not the cops would not have tuned him up, just like this guy! magas do not need proof of anything. trumpt can just make vague insinuations and that is enough, they will lick his boots. dominate all antifa",blm
7016,1,products of democrats: racial hatred—> critical race theory voter suppression—> universal mail-in voting domestic terrorism—> blm/antifa,elections2020
7024,1,"i cannot quite articulate how inept democrats are to gentrify kaepernick’s knee several years too late, and to not even consider the optics of this after a white cop killed a black man by kneeling on his neck.",blm
7030,0,"the thugs in minneapolis are dishonoring the memory of george floyd. ""when the looting starts the shooting start."" president trump",blm
7034,0,"""""""trump is now saying """"""""china did a terrible thing to the world."""""""" he is trying to float the idea that china unleashed covid-19 on purpose to deflect from his abysmal response to the virus. he sucks more every day.""""""",covid-19
7036,0,wear a friggin’ mask. everybody.,covid-19
7038,1,look at abuse in your own family!,elections2020
7040,0,in usa : we stand with #blacklivesmatter : oh! we are alright with any islamophobic content. we do not know what is hate speech in india.,blm
7041,0,too real. #p5r #persona #persona5royal #fucktrump #blacklivesmatter #ps4share,blm
7048,0,"if you are intolerant towards any other race because the colour of their skin does not match yours, just remember a rainbow would not be unique if it were just one colour! diversity is what makes it unique! #endsystemicracism #diversityandinclusion #blacklivesmatter",blm
7051,0,"according to the geneva convention, firing at a medic is a war crime. razan al-najjar was assassinated by israeli forces. israel has committed war crimes and must be held accountable. #palestinianlivesmatter #blacklivesmatter",blm
7053,0,#trump’s knee jerk reaction #fightback by #votersuppression! win #election2020. #georgefloyd #protests= #allpeoplematter=#allvotesmatter #blackvotesmatter #pivottovoting #block #suppression with #protests #demand #votebymail #votingmatters #votingrightsprimaryright,blm
7055,0,"diversion from 100k-plus killed by covid-19, betrayal of kurds, tax breaks for the rich, sex crimes, conspiracy, election meddling, slander, perjury, fraud, obstruction & other high crimes. #tumpbadguy",covid-19
7056,0,this. is. why.,blm
7059,0,is doing the same shit and everyone is still buying their food. wild.,covid-19
7060,1,love sucking off married men at the malls while the wife and kids shop :smiling_face_with_horns:,blm
7061,0,if george floyd was white he would not be dead...,blm
7062,1,"you have stood is solidarity with state power and police raping and torturing and killing black sex workers since your organization was founded, so, no, you organized squad of karens.",blm
7063,0,the revolution will be televised #blacklivesmatter #blm #saytheirnames :raised_fist_medium-dark_skin_tone:,blm
7066,0,"here is one for you. several white terrorists have gone into buildings, killed people and somehow managed to stay alive whilst being arrested. george floyd was not given this luxury because he was black.",blm
7071,1,they deadass just killed this 75 year old man.... you think he is going to survive serious brain trauma?? fucking disgusting.... why in the world would you shove an elderly man?,blm
7073,1,this guy is a grade a liberal beta douchebag. even his voice annoys me. he is such a karen.,blm
7074,0,the absolute worst tweet you will see today.,blm
7077,0,sorry folks but enough of these funerals for george floyd. what about all the funerals for all the people that died coronavirus? not one funeral. but you know apparently this guy is more important! bunch of bs!! just speaking my mind.,blm
7078,1,"it is not a ""counter-protest"", it is a fucking racist riot. a fascist fiesta.",blm
7081,1,"can you believe this idiot? florida sheriff bans deputies, visitors from wearing masks amid state's record covid-19 deaths #covid19 ⁦ ⁦ ⁦ #coronavirus ⁦",covid-19
7084,0,judge appointed to george floyd trial is bad news for alleged girlfriend-beater keith ellison via,blm
7085,0,i support equal rights. blacks deserve justice,elections2020
7086,0,how about we address black on black violence instead? #allblacklivesmatter,blm
7087,1,these ignorant pukes!!!,elections2020
7090,0,this needs to stop!,blm
7092,0,"hopefully every single car owner sends the bill to minneapolis pd and better file a law suit. there is only one explanation, they are not cops, they are scum punks.",blm
7094,1,"idc if he was a ""rookie"" fuck this man fuck him",blm
7102,0,"anyone remember how books used to get burned? this is pretty much the modern equivalent. nobody wants this. i do not even like gone with the wind and i do not want this. they are doing this to try an save their own asses, they dgaf about what is going on.",blm
7103,0,i still have slots open and i will be matching each donation for the remainder of the slots! thank you all!,blm
7107,0,this is crazy insane,covid-19
7108,0,racist cops get tables turned on them,blm
7109,0,:speaking_head: racism is a public health crisis :double_exclamation_mark: #blacklivesmatter,blm
7110,0,derek chauvin who murdered george floyd*,blm
7115,0,"hey anonymous repub staffer that asked to create a fake account so he could attack me without any consequence. you are both great examples of the cowardice and moral failing that currently rules the repub party. your false god, trump, would be very proud.",blm
7116,0,"it is like if bullies were picking on some kids at school, and most of the school said, ""hey, those kids matter"", and others in the school replied, ""shut up, all kids matter, stop focusing on the kids getting picked on because we like things the way they are"". #blacklivesmatter",blm
7118,0,i wonder how much tickets cost.,blm
7120,0,priceless! share very widely! ;) ‘anonymous’ hijacks chicago police radios to play nwa’s ‘f*ck the police’ during protests via,blm
7121,0,#katyayan #facebook #racism #icantbreathe #icantbreath #racism #racisminamerica #markzuckerberg #trumpisaracistthug #blacklivesmatter #black_lives_matter #trumpisaracist news18: facebook fires employee who protested zuckerberg's inaction on trump posts.,blm
7122,0,#blacklivesmatter movement seems to be getting a very bad reputation and normal folk will not stand for it much longer!.. was supposed to be a fight against power tripped police officers.. now everyone is a racist even the dead,blm
7123,0,"candace owens, you are a disgrace to the black community. i have never seen someone speak against their own people so much. you really hate the color of your skin and it shows. fact check before you make bold claims with no substance.",blm
