instance_id,offensiveness,cleaned_text,cleaned_domain
5700,0,walk of shame. make america respected again. thanks obama!,blm
5701,0,this is so bloody houston...i love it!! (ft. old town road) #black_lives_matter #blacklivesmatter,blm
5702,0,keyword is shot black men like eric garner and george floyd were not shot but yet still killed by white cops,blm
5703,0,he is not. he will fake covid-19.,covid-19
5704,1,there are probably a lot of evil people organizing to support him. he looks possessed,blm
5705,1,these complete asshats :smirking_face:,covid-19
5706,0,"here is the headline: ""trump’s, jared’s, & ivanka’s avarice, hubris & incompetence cost tens of thousands of american lives"" via",covid-19
5707,1,no we do not decide shit. he got rid of cancer a decade ago.,covid-19
5708,0,a thread showing the ramblings of a madman!,blm
5709,0,why is nevada only 67% of votes counted .... bloody slow pokes! #elections2020,elections2020
5710,0,now pass bills and laws that will help the black community.,blm
5711,1,end him!,blm
5712,0,self-isolate if you had contact with our late staff who died of covid-19 – first bank,covid-19
5713,0,"got to tell you, as lousy as is as a debater, he won. he connected. trumnp only talked to his base. and now he is ranting like a loon.",elections2020
5714,0,ukrainian whistleblowers did !,elections2020
5715,0,at least when all this covid shit is over we can go back to normal and by normal of course i mean global warming making the planet a raging inferno slowly cooking us alive,covid-19
5716,0,it is amazing that people would vote for when he has accomplished nothing for america. has done exactly what he campaigned on and will continue to #maga for all americans! you may never have such a great opportunity to elect a that wins for all!,elections2020
5717,0,hug your black men extra extra tight tonight. #iran4blacks #blacklivesmatter,blm
5718,0,"no, he was a hero ! tweetie donnie is the loser.",elections2020
5719,0,i think it is a stunt! only time can tell! i stop believing and counting lies! no time consuming :face_with_rolling_eyes:,covid-19
5720,0,"it might be a joke for you! but, not for real humans! just like the officer who took george floyd’s life, trump and the us terrorist regime are killing and putting a knee on the neck of people demanding justice. #georgefloyd #justiceforgeorgefloyd",blm
5721,1,nine inch nails has spoken. they want to f##k the country like an animal. they want us to feel him from the inside. they really want him to f##k is like an animal. their whole existence is flawed.,elections2020
5722,0,those clowns were walking in the middle of the road. either you are for road safety or you are not. you cannot have it both ways and need to decide.,elections2020
5723,0,#brownlivesmattertoo the movement black lives matter is racist itself by its name it does mean that lives of rest of colored people does not matter to americans but still #blacklivesmatter,blm
5724,0,lmfao sewing public distrust in actual medical professionals to own the cons how disgusting,covid-19
5725,0,"""the start of #blacklivesmatter explained & demands release video on ’s black agenda"" #ados watch the show here:",elections2020
5726,1,lampoon okay mexico do not like americans,elections2020
5727,0,"minnesota governor authorizes 'full mobilization' of state's national guard, says protests no longer about death of george floyd ⁦ so you are saying a minority of locals stole giant tvs cases of alcohol, etc? :face_with_tears_of_joy:",blm
5728,0,so sick of msm spinning things we hear with our own two ears. thank you for pointing that out.,elections2020
5729,0,"i would rather take my chances with covid than to have my vote not count. as ravaging as this scourge is ( and do not let anyone tell you it is not), it is democracy and a strict alliance with our constitution that cannot afford to weaken from the illness called apathy.",covid-19
5730,0,"and they were able to wear masks everywhere else too. the reason why i hate this hypocrisy is because people will whine about ""a second wave of covid"" and it will be all from the selective enforcement. just a matter of time before you see twitter crying about that. stay safe bro!",covid-19
5731,0,we need justice!! we got to make change #blacklivesmatter #ripgeorgefloyd,blm
5732,0,"yes, he should have. this is no defense. we cannot afford to be silent. demand change. #blacklivesmatter",blm
5733,0,"as you watch and read this, remember that a white cop felt the need to kill george floyd for allegedly using a counterfeit $20 bill.",blm
5734,1,i cannot wait until everything murdoch is utterly dismantled and all the shitsstains who work or contribute to it are driven into the sea.,elections2020
5735,0,my instagram is full of white people posting black pictures like bro.. that is not #blackouttuesday and that sends a different message to pocs... like almost you are closing your eyes to the grievances of #blacklivesmatter :face_with_rolling_eyes::sleepy_face:,blm
5736,0,"that is because there are a lot of fake people out there. with president trump, what you see is what you get.",elections2020
5737,0,"because no one in the media challenges him on his daily lies. your colleague, chris wallace, was a complete disgrace. biden refuses to appear on any of fox prime time shows where he would be held to his lies. everyone else kisses his as*.",elections2020
5738,0,"hi. smoker who had covid, immediately rested and am still coughing 7 weeks later. it is not the fucking common cold and your experience is not universal. my lungs burned for two weeks. burned. do not be smug, you were lucky.",covid-19
5739,0,"what in the world, dude?",covid-19
5740,0,chris wallace was awful.,elections2020
5741,0,"i mean iirc a police department was completely dissolved, forcing officers to reapply under stricter hiring conditions. maybe have been the minneapolis pd, but i cannot remember. so it is possible",blm
5742,0,in #amerikkka #whiteprivilege is being able to storm a state capitol with guns - unmolested by #racistpolice & saluted by #racistinchief in the same country a 13 year old black boy gets nineteen shots 19 shots! #blacklivesmatter #policemurder rt,blm
5743,0,more #blacklivesmatter scenes. reporter will give us a live look on,blm
5744,0,"this man poured his heart and soul out to you, and you pay him back by taking him in cuffs? this is enough. #blacklivesmatter",blm
5745,0,"cheer up when people have lost people to covid ? seriously! did you see the state of people last night ? cars could not get down streets because of the amount of drunken idiots spilling out of pubs and onto the road ! cheer up, will you be saying that in 2 weeks you idiot!",covid-19
5746,1,white gays. this is the kind of bull shit that only calls attention to you. not the #blacklivesmatter #blacktranslivesmatter movement we were marching for yesterday.,blm
5747,1,"if #biden can save #us from covid-19 after the election, than why the hell? not now, and what the hell? was he doing while people were dying? and if cannot do it now. biden cannot do it ever #maga",elections2020
5748,1,always got to have gully creeper beating up in the land of the unbothered... jesus fix it :folded_hands_medium-dark_skin_tone: ok girl that is your preference boo boo... you love who love but generalizing is not cool.. not every black man is the same :man_raising_hand_medium-dark_skin_tone::smiling_face: #blacklivesmatter:raised_fist_medium-dark_skin_tone:,blm
5749,0,"they must have a functioning government, unlike us. :upside-down_face:",covid-19
5750,0,"the police murdered george floyd because a business suspected he wrote a bad check. the president now threatens to shoot individuals for destroying corporate property. once you realize the law is meant to protect capitalism, and not people, ""looting"" becomes symbolic defiance.",blm
